tract,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,year
"Census Tract 1016, Allegheny County, Pennsylvania",3.5,92.4,0.0,0.0,0.0,1.4000000000000004,2.3,35.8,26.099999999999998,14.0,4.5,2016
"Census Tract 1017, Allegheny County, Pennsylvania",33.5,57.8,1.1,0.0,0.0,1.3999999999999986,1.9,43.2,21.1,19.5,3.6999999999999997,2016
"Census Tract 1018, Allegheny County, Pennsylvania",75.7,18.2,0.4,2.2,0.0,0.29999999999999716,0.0,21.9,26.7,24.0,21.3,2016
"Census Tract 103, Allegheny County, Pennsylvania",65.6,24.2,0.4,3.4,0.0,2.700000000000003,0.1,67.7,10.7,3.1,1.1,2016
"Census Tract 1102, Allegheny County, Pennsylvania",57.6,31.9,0.0,4.4,0.0,3.299999999999997,0.0,18.2,29.599999999999998,20.7,20.9,2016
"Census Tract 1106, Allegheny County, Pennsylvania",81.7,13.4,0.0,0.5,0.0,1.5,0.0,18.5,24.0,19.4,24.8,2016
"Census Tract 1113, Allegheny County, Pennsylvania",38.5,50.3,0.0,3.0,0.0,3.5,2.0,29.6,28.4,23.799999999999997,13.0,2016
"Census Tract 1114, Allegheny County, Pennsylvania",16.1,65.1,0.0,1.1,0.0,2.3999999999999986,3.0,37.0,25.6,19.4,4.6000000000000005,2016
"Census Tract 1115, Allegheny County, Pennsylvania",23.9,63.9,0.1,9.4,0.0,0.6000000000000014,0.0,37.0,33.0,15.2,4.4,2016
"Census Tract 1203, Allegheny County, Pennsylvania",2.3,86.4,0.0,0.0,0.7,0.0,0.0,38.4,33.3,11.2,6.3,2016
"Census Tract 1204, Allegheny County, Pennsylvania",4.8,91.2,1.7,0.0,0.0,0.0,0.0,41.8,31.9,5.4,1.4,2016
"Census Tract 1207, Allegheny County, Pennsylvania",0.6,89.1,0.0,5.4,0.0,0.0,0.0,36.9,47.4,5.0,0.9,2016
"Census Tract 1208, Allegheny County, Pennsylvania",20.4,79.6,0.0,0.0,0.0,0.0,0.0,38.4,35.2,10.4,3.5,2016
"Census Tract 1301, Allegheny County, Pennsylvania",0.0,88.8,0.0,3.2,0.0,0.7,0.0,51.9,30.3,6.3,2.0,2016
"Census Tract 1302, Allegheny County, Pennsylvania",3.0,95.6,0.0,0.0,0.0,0.0,0.0,42.4,25.299999999999997,9.2,10.2,2016
"Census Tract 1303, Allegheny County, Pennsylvania",3.0,91.5,0.0,1.1,0.0,1.7000000000000002,0.2,42.7,24.6,13.5,4.5,2016
"Census Tract 1304, Allegheny County, Pennsylvania",3.0,87.3,0.1,3.6,0.0,0.0,0.0,45.2,27.0,10.5,1.9,2016
"Census Tract 1306, Allegheny County, Pennsylvania",6.2,89.9,0.0,0.0,0.0,0.0,0.0,36.6,27.8,16.3,3.0,2016
"Census Tract 1401, Allegheny County, Pennsylvania",64.6,5.7,0.2,23.6,0.0,3.3000000000000114,0.4,52.1,6.3999999999999995,6.3,14.9,2016
"Census Tract 1402, Allegheny County, Pennsylvania",80.0,2.3,0.6,10.0,0.0,2.0999999999999943,3.0,32.4,13.5,14.0,24.4,2016
"Census Tract 1403, Allegheny County, Pennsylvania",78.9,7.0,0.0,8.0,0.0,3.3999999999999915,0.3,12.299999999999999,18.8,27.4,35.1,2016
"Census Tract 1404, Allegheny County, Pennsylvania",83.0,2.5,0.4,7.6,0.0,3.5999999999999943,0.0,15.3,16.0,18.5,42.6,2016
"Census Tract 1405, Allegheny County, Pennsylvania",57.9,38.3,0.0,1.5,0.0,0.0,0.0,23.4,30.0,28.2,14.899999999999999,2016
"Census Tract 1406, Allegheny County, Pennsylvania",85.5,9.2,0.0,2.6,0.0,0.20000000000000284,0.0,19.8,18.5,25.0,27.3,2016
"Census Tract 1408, Allegheny County, Pennsylvania",80.3,0.8,0.0,13.4,0.0,2.4000000000000057,1.2,23.8,21.0,18.2,24.2,2016
"Census Tract 1410, Allegheny County, Pennsylvania",95.8,1.2,0.0,0.8,0.0,2.1000000000000085,0.0,13.5,23.2,29.0,30.4,2016
"Census Tract 1411, Allegheny County, Pennsylvania",89.4,3.9,0.0,2.1,0.0,2.0,0.0,21.8,31.9,22.2,18.5,2016
"Census Tract 1413, Allegheny County, Pennsylvania",66.7,2.1,0.1,24.6,0.0,2.0999999999999943,1.2,22.9,29.400000000000002,18.2,14.2,2016
"Census Tract 1414, Allegheny County, Pennsylvania",75.3,7.2,0.2,13.1,0.0,2.9000000000000057,0.2,23.6,23.1,19.700000000000003,24.7,2016
"Census Tract 1516, Allegheny County, Pennsylvania",84.3,2.1,0.0,2.7,0.0,8.0,0.0,12.9,34.8,28.3,12.2,2016
"Census Tract 1517, Allegheny County, Pennsylvania",83.7,5.7,0.0,1.7,0.0,4.5,1.7,17.8,26.0,30.700000000000003,18.9,2016
"Census Tract 1608, Allegheny County, Pennsylvania",84.1,10.7,0.0,0.0,0.0,1.3000000000000114,0.0,29.7,32.1,23.6,8.1,2016
"Census Tract 1609, Allegheny County, Pennsylvania",89.2,4.3,0.0,3.5,0.0,2.799999999999997,0.0,34.2,17.5,22.0,20.4,2016
"Census Tract 1702, Allegheny County, Pennsylvania",92.4,2.8,0.5,1.9,0.0,0.29999999999999716,1.3,30.7,24.9,24.2,17.6,2016
"Census Tract 1706, Allegheny County, Pennsylvania",86.8,4.7,0.1,0.7,0.0,6.0,0.3,22.8,38.9,19.7,10.5,2016
"Census Tract 1803, Allegheny County, Pennsylvania",49.3,41.8,0.0,1.1,0.0,0.8000000000000043,0.5,35.2,24.6,21.6,4.1,2016
"Census Tract 1807, Allegheny County, Pennsylvania",74.8,19.5,0.2,0.0,0.0,2.200000000000003,0.0,34.7,31.0,17.3,9.4,2016
"Census Tract 1903, Allegheny County, Pennsylvania",91.4,2.5,0.0,0.0,0.0,3.6999999999999886,0.0,16.0,27.5,23.6,26.2,2016
"Census Tract 1911, Allegheny County, Pennsylvania",92.9,1.6,0.0,4.1,0.0,0.0,0.0,19.3,27.8,32.5,16.1,2016
"Census Tract 1914, Allegheny County, Pennsylvania",87.0,10.0,0.3,0.7,0.0,0.5,0.0,20.7,32.0,29.8,13.1,2016
"Census Tract 1915, Allegheny County, Pennsylvania",80.8,6.8,0.0,3.1,0.0,6.900000000000006,0.0,26.4,37.5,27.6,6.5,2016
"Census Tract 1916, Allegheny County, Pennsylvania",72.4,16.2,0.0,3.5,0.0,4.699999999999989,0.0,26.900000000000002,31.900000000000002,19.9,9.1,2016
"Census Tract 1917, Allegheny County, Pennsylvania",83.7,7.6,0.3,2.1,0.0,1.8999999999999915,0.5,25.4,27.8,25.299999999999997,13.4,2016
"Census Tract 1918, Allegheny County, Pennsylvania",88.4,2.1,0.0,4.1,0.0,1.0,0.6,23.099999999999998,35.0,25.0,10.6,2016
"Census Tract 1919, Allegheny County, Pennsylvania",80.0,11.1,0.4,3.0,0.0,0.0,0.0,15.9,31.6,26.8,17.200000000000003,2016
"Census Tract 1920, Allegheny County, Pennsylvania",79.8,11.2,0.2,1.8,0.0,1.4000000000000057,1.1,27.6,26.7,21.900000000000002,13.8,2016
"Census Tract 201, Allegheny County, Pennsylvania",78.4,8.2,0.7,8.5,0.0,1.5,0.0,37.4,11.9,13.0,28.8,2016
"Census Tract 2022, Allegheny County, Pennsylvania",51.4,38.2,0.0,5.8,0.0,0.0,0.0,37.5,19.7,27.0,7.1,2016
"Census Tract 2023, Allegheny County, Pennsylvania",79.1,6.7,0.7,10.1,0.0,1.1000000000000085,0.0,23.8,26.4,29.700000000000003,16.1,2016
"Census Tract 203, Allegheny County, Pennsylvania",82.8,5.4,0.0,8.3,0.0,1.4000000000000057,0.0,7.1,10.8,23.799999999999997,52.300000000000004,2016
"Census Tract 2107, Allegheny County, Pennsylvania",26.1,69.9,0.0,0.3,0.0,2.099999999999998,0.0,28.9,26.9,21.5,13.8,2016
"Census Tract 2206, Allegheny County, Pennsylvania",61.9,29.0,0.7,3.5,0.0,1.7000000000000028,0.0,27.8,22.9,21.6,24.5,2016
"Census Tract 2406, Allegheny County, Pennsylvania",76.2,14.0,0.0,3.6,0.0,2.200000000000003,0.0,28.7,24.0,19.7,16.9,2016
"Census Tract 2412, Allegheny County, Pennsylvania",74.8,12.6,0.0,0.0,0.0,4.5,0.0,43.8,35.6,15.1,2.9000000000000004,2016
"Census Tract 2503, Allegheny County, Pennsylvania",40.6,47.2,0.0,0.0,0.0,2.0,9.8,25.299999999999997,29.2,21.8,14.9,2016
"Census Tract 2507, Allegheny County, Pennsylvania",21.8,71.6,0.0,2.7,0.0,0.0,2.4,39.400000000000006,33.7,9.7,4.9,2016
"Census Tract 2509, Allegheny County, Pennsylvania",39.7,55.4,0.3,0.0,0.0,0.0,1.7,25.299999999999997,29.9,19.8,6.6000000000000005,2016
"Census Tract 2602, Allegheny County, Pennsylvania",71.4,25.4,0.1,0.0,0.0,0.3999999999999915,0.3,27.6,27.8,24.0,9.6,2016
"Census Tract 2607, Allegheny County, Pennsylvania",54.0,35.2,0.0,0.0,0.0,3.5,0.4,22.9,30.8,22.6,17.9,2016
"Census Tract 2609, Allegheny County, Pennsylvania",2.6,90.8,0.0,0.0,0.0,2.1,0.0,56.199999999999996,11.5,7.300000000000001,2.4000000000000004,2016
"Census Tract 2612, Allegheny County, Pennsylvania",90.3,8.8,0.0,0.0,0.0,0.0,0.0,16.4,27.5,29.5,19.1,2016
"Census Tract 2614, Allegheny County, Pennsylvania",23.9,74.5,0.0,0.4,0.0,0.3000000000000007,0.0,35.8,32.4,21.799999999999997,2.6,2016
"Census Tract 2615, Allegheny County, Pennsylvania",44.7,48.6,0.2,0.4,0.0,1.3999999999999986,1.6,33.2,31.3,20.8,6.3,2016
"Census Tract 2620, Allegheny County, Pennsylvania",62.2,33.3,0.0,3.6,0.0,0.0,0.3,26.9,37.4,14.899999999999999,7.5,2016
"Census Tract 2701, Allegheny County, Pennsylvania",78.1,16.5,0.2,0.4,0.0,1.3000000000000114,0.6,19.2,30.3,24.1,13.4,2016
"Census Tract 2703, Allegheny County, Pennsylvania",62.5,31.7,0.0,0.0,0.0,0.0,0.0,27.1,30.6,23.0,6.9,2016
"Census Tract 2704, Allegheny County, Pennsylvania",55.6,35.0,0.0,0.0,0.0,4.299999999999997,0.0,24.3,41.2,16.200000000000003,7.1,2016
"Census Tract 2708, Allegheny County, Pennsylvania",77.9,17.6,0.4,1.0,0.0,0.3999999999999915,0.0,24.6,23.0,26.0,17.9,2016
"Census Tract 2715, Allegheny County, Pennsylvania",56.6,32.9,0.0,0.0,0.0,1.0,1.8,25.5,31.4,21.400000000000002,3.9,2016
"Census Tract 2814, Allegheny County, Pennsylvania",48.0,43.2,0.0,1.1,0.6,0.0,3.3,34.599999999999994,27.9,18.5,7.6,2016
"Census Tract 2815, Allegheny County, Pennsylvania",81.0,13.9,0.0,1.2,0.0,0.4000000000000057,1.1,20.5,38.0,24.299999999999997,9.4,2016
"Census Tract 2901, Allegheny County, Pennsylvania",72.5,18.6,0.2,4.9,0.0,1.4000000000000057,0.0,29.7,36.400000000000006,18.9,4.8,2016
"Census Tract 2902, Allegheny County, Pennsylvania",79.7,11.4,0.1,3.7,0.0,0.0,0.0,24.4,39.2,20.3,6.0,2016
"Census Tract 2904, Allegheny County, Pennsylvania",71.6,19.8,0.2,0.8,1.3,1.6000000000000085,1.1,30.9,27.0,22.1,12.3,2016
"Census Tract 3001, Allegheny County, Pennsylvania",29.7,57.3,0.0,7.1,0.0,0.0,0.5,36.1,29.9,18.5,3.7,2016
"Census Tract 305, Allegheny County, Pennsylvania",7.4,77.5,0.9,1.1,0.0,1.1999999999999993,3.7,43.3,28.8,11.899999999999999,3.5,2016
"Census Tract 3102, Allegheny County, Pennsylvania",92.9,0.0,0.0,0.0,0.0,7.099999999999994,0.0,26.5,29.9,24.1,9.1,2016
"Census Tract 3103, Allegheny County, Pennsylvania",88.7,5.9,0.0,0.0,0.0,2.0999999999999943,0.0,16.4,31.1,22.700000000000003,16.8,2016
"Census Tract 3204, Allegheny County, Pennsylvania",91.6,4.4,0.0,0.3,0.0,0.9000000000000057,0.0,32.099999999999994,28.200000000000003,22.8,7.4,2016
"Census Tract 3206, Allegheny County, Pennsylvania",86.9,4.1,0.0,0.3,0.0,0.29999999999999716,0.0,18.0,28.3,32.1,11.0,2016
"Census Tract 3207, Allegheny County, Pennsylvania",90.1,1.9,0.0,4.7,0.0,3.0,0.0,27.8,27.200000000000003,24.1,11.4,2016
"Census Tract 4011, Allegheny County, Pennsylvania",95.0,2.4,0.0,1.4,0.0,0.0,0.0,26.0,27.5,32.4,6.9,2016
"Census Tract 4012, Allegheny County, Pennsylvania",94.5,0.9,0.5,0.2,0.0,0.29999999999999716,1.6,44.599999999999994,22.200000000000003,18.5,3.5,2016
"Census Tract 4013, Allegheny County, Pennsylvania",91.6,1.8,0.0,0.7,0.0,0.9000000000000057,0.0,18.3,29.2,29.200000000000003,11.600000000000001,2016
"Census Tract 402, Allegheny County, Pennsylvania",34.4,50.2,0.0,9.5,1.2,1.1000000000000014,0.0,54.0,20.299999999999997,8.0,1.3,2016
"Census Tract 4020, Allegheny County, Pennsylvania",91.5,5.2,0.0,0.4,0.0,1.2000000000000028,0.0,23.1,40.1,19.700000000000003,8.100000000000001,2016
"Census Tract 4035, Allegheny County, Pennsylvania",87.1,9.2,0.0,0.0,0.0,0.5,0.0,31.6,32.8,18.4,6.0,2016
"Census Tract 404, Allegheny County, Pennsylvania",60.2,10.7,0.0,25.6,0.0,2.1999999999999957,0.5,44.2,18.1,14.6,10.2,2016
"Census Tract 4040, Allegheny County, Pennsylvania",96.4,2.0,0.0,0.0,0.0,0.5,0.0,23.6,35.9,24.3,12.9,2016
"Census Tract 405, Allegheny County, Pennsylvania",83.6,4.9,0.0,8.3,0.0,1.7000000000000028,0.6,71.2,12.5,3.5,0.4,2016
"Census Tract 4050, Allegheny County, Pennsylvania",99.0,0.0,0.1,0.6,0.0,0.0,0.0,25.1,29.2,26.0,11.8,2016
"Census Tract 406, Allegheny County, Pennsylvania",82.9,6.8,0.0,3.9,0.0,2.6999999999999886,0.0,63.6,17.4,8.2,3.0,2016
"Census Tract 4060, Allegheny County, Pennsylvania",97.0,0.5,0.0,0.8,0.3,0.4000000000000057,0.0,22.4,30.1,24.200000000000003,13.3,2016
"Census Tract 4070.01, Allegheny County, Pennsylvania",97.5,0.0,0.0,0.0,0.0,0.9000000000000057,0.0,19.8,29.4,26.200000000000003,16.0,2016
"Census Tract 4070.02, Allegheny County, Pennsylvania",98.7,0.4,0.0,0.0,0.0,0.3999999999999915,0.0,22.7,22.6,29.200000000000003,17.1,2016
"Census Tract 4080.01, Allegheny County, Pennsylvania",95.1,0.0,0.0,3.0,0.0,0.8000000000000114,0.0,25.9,21.299999999999997,16.6,27.400000000000002,2016
"Census Tract 4080.02, Allegheny County, Pennsylvania",91.2,3.0,0.0,3.0,0.0,2.0,0.6,16.1,22.1,24.9,31.6,2016
"Census Tract 409, Allegheny County, Pennsylvania",75.9,10.0,0.0,8.3,0.0,2.0,0.0,52.0,17.5,13.100000000000001,4.0,2016
"Census Tract 4090, Allegheny County, Pennsylvania",93.1,1.2,0.4,4.2,0.0,0.6000000000000085,0.0,16.599999999999998,13.5,13.4,38.3,2016
"Census Tract 4100, Allegheny County, Pennsylvania",95.9,0.2,0.0,1.7,0.0,1.8999999999999915,0.0,15.600000000000001,20.1,18.0,35.7,2016
"Census Tract 4110, Allegheny County, Pennsylvania",87.7,1.0,0.1,10.3,0.0,0.09999999999999432,0.0,21.0,12.200000000000001,14.600000000000001,36.4,2016
"Census Tract 4120.01, Allegheny County, Pennsylvania",81.9,1.3,0.4,12.0,0.0,0.8999999999999915,1.1,15.3,19.8,16.1,36.900000000000006,2016
"Census Tract 4120.02, Allegheny County, Pennsylvania",89.3,0.8,0.1,8.3,0.0,1.1000000000000085,0.0,19.2,15.1,17.5,36.7,2016
"Census Tract 4131, Allegheny County, Pennsylvania",73.6,4.2,0.1,17.8,0.0,0.8000000000000114,0.2,18.5,14.1,16.6,34.5,2016
"Census Tract 4132.01, Allegheny County, Pennsylvania",94.4,1.0,0.0,2.5,0.0,0.8999999999999915,0.0,16.5,20.8,29.9,20.6,2016
"Census Tract 4132.02, Allegheny County, Pennsylvania",95.7,0.0,0.0,2.7,0.0,1.5999999999999943,0.0,22.4,19.2,23.8,25.099999999999998,2016
"Census Tract 4133, Allegheny County, Pennsylvania",89.8,4.0,0.2,3.3,0.0,0.9000000000000057,0.2,21.9,27.200000000000003,20.6,22.5,2016
"Census Tract 4134, Allegheny County, Pennsylvania",91.5,1.1,0.4,3.9,0.0,2.799999999999997,0.2,17.6,20.5,24.2,27.1,2016
"Census Tract 4135, Allegheny County, Pennsylvania",86.6,4.3,0.0,7.0,0.1,0.5,0.1,24.4,21.0,26.299999999999997,18.8,2016
"Census Tract 4141.01, Allegheny County, Pennsylvania",98.4,1.1,0.1,0.0,0.0,0.29999999999999716,0.1,18.200000000000003,18.6,30.2,24.9,2016
"Census Tract 4141.02, Allegheny County, Pennsylvania",90.4,0.7,0.0,6.6,0.2,1.0999999999999943,0.4,15.3,22.700000000000003,20.9,29.6,2016
"Census Tract 4142, Allegheny County, Pennsylvania",93.6,2.6,0.0,0.6,0.0,3.3000000000000114,0.0,21.1,19.6,22.8,22.1,2016
"Census Tract 4150.01, Allegheny County, Pennsylvania",89.2,0.8,0.0,2.7,0.0,3.5,0.0,21.9,22.5,21.4,24.6,2016
"Census Tract 4150.02, Allegheny County, Pennsylvania",90.5,1.8,0.0,4.2,0.0,0.4000000000000057,1.0,20.9,22.4,17.9,29.900000000000002,2016
"Census Tract 4160, Allegheny County, Pennsylvania",99.1,0.0,0.0,0.0,0.0,0.0,0.2,27.3,30.1,23.5,12.4,2016
"Census Tract 4171, Allegheny County, Pennsylvania",96.4,1.0,0.0,0.3,0.0,0.7999999999999972,0.0,22.299999999999997,32.599999999999994,28.0,11.0,2016
"Census Tract 4172, Allegheny County, Pennsylvania",99.9,0.0,0.0,0.0,0.0,0.0,0.1,33.0,30.9,20.7,8.4,2016
"Census Tract 4180, Allegheny County, Pennsylvania",99.0,0.1,0.2,0.3,0.0,0.0,0.0,17.4,29.299999999999997,30.5,13.7,2016
"Census Tract 4190, Allegheny County, Pennsylvania",95.7,1.3,0.0,1.3,0.0,1.0999999999999943,0.3,19.4,38.0,26.6,11.899999999999999,2016
"Census Tract 4200, Allegheny County, Pennsylvania",80.0,2.7,0.0,12.8,0.0,1.2999999999999972,1.3,29.6,32.0,22.9,9.2,2016
"Census Tract 4211, Allegheny County, Pennsylvania",81.9,1.4,0.0,11.0,0.0,1.0,0.0,23.1,18.0,19.5,28.6,2016
"Census Tract 4212, Allegheny County, Pennsylvania",92.0,0.2,0.0,4.4,0.0,1.0,0.8,20.6,19.4,23.4,30.2,2016
"Census Tract 4220, Allegheny County, Pennsylvania",86.9,0.0,0.0,6.9,0.0,2.0999999999999943,0.9,18.200000000000003,9.0,13.0,40.6,2016
"Census Tract 4230, Allegheny County, Pennsylvania",90.7,0.0,0.0,6.9,0.0,1.2000000000000028,0.0,16.0,23.6,23.6,27.1,2016
"Census Tract 4240, Allegheny County, Pennsylvania",79.1,11.2,0.0,2.6,0.0,1.8000000000000114,4.9,26.5,32.1,21.2,6.1,2016
"Census Tract 4250, Allegheny County, Pennsylvania",94.5,2.9,0.0,0.0,0.0,0.7000000000000028,0.7,23.1,35.6,25.0,7.6000000000000005,2016
"Census Tract 4263, Allegheny County, Pennsylvania",96.9,0.0,0.0,0.2,0.0,1.5999999999999943,0.0,19.8,22.9,28.1,19.7,2016
"Census Tract 4264, Allegheny County, Pennsylvania",95.7,0.4,0.0,3.4,0.0,0.0,0.0,20.1,26.1,31.700000000000003,15.100000000000001,2016
"Census Tract 4267, Allegheny County, Pennsylvania",94.7,0.7,0.0,0.4,0.0,2.299999999999997,0.0,21.1,27.2,31.4,15.4,2016
"Census Tract 4268, Allegheny County, Pennsylvania",98.1,0.0,0.0,0.3,0.0,0.0,0.0,17.3,23.7,30.8,19.7,2016
"Census Tract 4270, Allegheny County, Pennsylvania",92.5,4.0,0.0,0.4,0.0,0.29999999999999716,0.0,29.200000000000003,34.0,23.6,6.4,2016
"Census Tract 4271, Allegheny County, Pennsylvania",97.9,0.3,0.0,0.0,0.5,0.0,0.0,16.9,23.9,25.3,24.1,2016
"Census Tract 4272, Allegheny County, Pennsylvania",94.6,3.5,0.0,0.3,0.0,1.4000000000000057,0.0,26.799999999999997,29.1,22.9,15.200000000000001,2016
"Census Tract 4281, Allegheny County, Pennsylvania",99.1,0.0,0.0,0.0,0.0,0.0,0.0,19.3,34.4,29.0,7.9,2016
"Census Tract 4282, Allegheny County, Pennsylvania",95.4,4.6,0.0,0.0,0.0,0.0,0.0,19.9,29.5,29.1,16.2,2016
"Census Tract 4291, Allegheny County, Pennsylvania",86.6,3.3,0.3,6.9,0.0,0.5,0.0,17.7,19.5,30.799999999999997,21.8,2016
"Census Tract 4292.01, Allegheny County, Pennsylvania",83.9,2.4,0.0,9.5,0.0,2.5,0.0,20.0,19.700000000000003,27.1,22.200000000000003,2016
"Census Tract 4292.02, Allegheny County, Pennsylvania",88.4,1.3,0.0,4.6,0.0,2.799999999999997,1.3,20.200000000000003,22.8,28.0,21.5,2016
"Census Tract 4293, Allegheny County, Pennsylvania",95.6,1.5,0.4,1.7,0.0,0.6000000000000085,0.2,18.5,29.4,21.9,23.599999999999998,2016
"Census Tract 4294, Allegheny County, Pennsylvania",91.5,5.4,0.0,0.6,0.0,1.0999999999999943,0.0,21.1,20.6,33.9,18.4,2016
"Census Tract 4295, Allegheny County, Pennsylvania",83.9,3.9,0.0,7.2,0.0,2.0999999999999943,1.4,19.3,24.7,29.4,21.6,2016
"Census Tract 4296, Allegheny County, Pennsylvania",92.7,3.3,0.0,2.7,0.0,0.20000000000000284,0.0,15.799999999999999,30.6,25.3,19.3,2016
"Census Tract 4297, Allegheny County, Pennsylvania",96.1,1.2,0.0,0.0,0.0,0.5,0.8,25.1,30.8,19.1,13.7,2016
"Census Tract 4301, Allegheny County, Pennsylvania",92.1,3.2,0.0,0.3,0.0,1.0,1.7,15.6,28.5,32.0,15.9,2016
"Census Tract 4302, Allegheny County, Pennsylvania",97.2,0.7,0.2,0.0,0.0,0.8999999999999915,0.0,18.8,22.3,32.9,18.1,2016
"Census Tract 4311, Allegheny County, Pennsylvania",82.3,11.8,0.3,0.0,0.0,1.5,1.3,24.5,30.4,23.3,14.299999999999999,2016
"Census Tract 4314, Allegheny County, Pennsylvania",86.5,10.8,0.0,0.7,0.0,0.0,0.0,25.799999999999997,28.4,32.1,8.2,2016
"Census Tract 4315, Allegheny County, Pennsylvania",89.0,8.3,0.0,1.6,0.0,0.0,0.0,29.7,36.1,22.3,6.8,2016
"Census Tract 4323, Allegheny County, Pennsylvania",81.6,13.8,0.5,0.0,0.0,0.7000000000000028,0.7,21.5,34.1,24.700000000000003,10.9,2016
"Census Tract 4324, Allegheny County, Pennsylvania",86.0,7.7,0.0,1.7,0.0,0.0,1.0,21.7,32.2,29.1,8.6,2016
"Census Tract 4340, Allegheny County, Pennsylvania",94.8,1.2,0.0,0.5,0.0,0.6000000000000085,0.8,17.4,17.6,28.3,30.799999999999997,2016
"Census Tract 4350, Allegheny County, Pennsylvania",92.6,4.1,0.0,0.3,0.0,0.0,0.0,19.6,29.6,32.3,11.9,2016
"Census Tract 4370, Allegheny County, Pennsylvania",84.8,6.5,0.0,5.2,0.0,1.0,0.3,17.5,15.6,23.200000000000003,37.1,2016
"Census Tract 4390, Allegheny County, Pennsylvania",92.5,4.8,0.0,1.0,0.0,0.29999999999999716,0.0,21.0,19.5,18.4,29.2,2016
"Census Tract 4455, Allegheny County, Pennsylvania",88.2,5.9,0.0,2.6,0.0,0.7999999999999972,1.9,20.8,23.5,14.899999999999999,32.1,2016
"Census Tract 4460, Allegheny County, Pennsylvania",94.1,0.0,0.0,1.8,0.0,1.3000000000000114,0.4,14.7,8.6,18.2,43.1,2016
"Census Tract 4470, Allegheny County, Pennsylvania",94.1,1.1,0.0,2.7,0.0,0.20000000000000284,1.1,15.2,24.2,24.4,24.8,2016
"Census Tract 4480, Allegheny County, Pennsylvania",77.0,4.0,0.0,1.2,0.0,10.599999999999994,0.0,26.200000000000003,30.5,23.1,11.7,2016
"Census Tract 4490, Allegheny County, Pennsylvania",93.7,2.8,0.0,0.4,0.0,0.5999999999999943,0.0,21.6,29.9,23.4,17.7,2016
"Census Tract 4507, Allegheny County, Pennsylvania",84.7,8.7,0.0,0.2,0.0,0.8999999999999915,0.4,25.799999999999997,33.3,25.299999999999997,8.7,2016
"Census Tract 4508, Allegheny County, Pennsylvania",63.9,25.6,0.0,0.0,0.0,2.3000000000000043,0.0,35.0,25.8,23.0,6.4,2016
"Census Tract 4511.01, Allegheny County, Pennsylvania",93.5,2.5,0.2,1.6,0.0,0.7000000000000028,0.2,21.700000000000003,15.8,23.1,28.099999999999998,2016
"Census Tract 4511.02, Allegheny County, Pennsylvania",83.1,6.5,0.7,4.2,0.0,2.3000000000000114,0.3,35.2,19.6,22.1,12.5,2016
"Census Tract 4511.04, Allegheny County, Pennsylvania",92.7,2.2,0.0,1.0,0.0,1.3999999999999915,1.4,15.9,19.4,27.099999999999998,26.6,2016
"Census Tract 4511.05, Allegheny County, Pennsylvania",75.9,7.1,0.1,8.2,0.0,5.0,1.0,29.700000000000003,23.1,23.0,16.6,2016
"Census Tract 4513, Allegheny County, Pennsylvania",89.9,3.0,0.0,4.6,0.0,1.0999999999999943,0.0,19.6,23.0,16.8,34.1,2016
"Census Tract 4520, Allegheny County, Pennsylvania",95.3,2.6,0.0,0.0,0.0,0.0,1.2,19.9,19.799999999999997,26.5,23.299999999999997,2016
"Census Tract 4530.03, Allegheny County, Pennsylvania",95.7,0.9,0.0,2.1,0.0,0.5999999999999943,0.0,21.5,27.799999999999997,24.0,18.1,2016
"Census Tract 4530.04, Allegheny County, Pennsylvania",91.6,1.6,0.0,2.7,0.0,2.0,0.0,20.7,19.6,26.1,27.200000000000003,2016
"Census Tract 4550, Allegheny County, Pennsylvania",96.3,1.2,0.1,0.0,0.0,0.5,0.5,18.6,34.099999999999994,25.9,13.5,2016
"Census Tract 4560.01, Allegheny County, Pennsylvania",95.3,0.2,0.0,3.6,0.0,0.29999999999999716,0.0,22.799999999999997,19.6,22.799999999999997,22.9,2016
"Census Tract 4560.03, Allegheny County, Pennsylvania",88.6,0.8,0.0,8.6,0.0,1.2000000000000028,0.5,16.9,16.2,27.6,29.9,2016
"Census Tract 4560.04, Allegheny County, Pennsylvania",97.0,1.1,0.0,1.9,0.0,0.0,0.0,16.299999999999997,28.9,28.1,19.7,2016
"Census Tract 4571, Allegheny County, Pennsylvania",93.2,1.8,0.0,0.0,0.0,1.2999999999999972,0.1,28.5,25.7,25.1,12.5,2016
"Census Tract 4572, Allegheny County, Pennsylvania",94.9,1.2,0.4,1.7,0.0,0.7999999999999972,0.0,29.2,25.5,28.0,12.8,2016
"Census Tract 4580, Allegheny County, Pennsylvania",94.6,1.0,0.5,2.7,0.0,0.4000000000000057,0.2,18.0,24.4,25.0,22.700000000000003,2016
"Census Tract 4591.01, Allegheny County, Pennsylvania",82.6,10.1,0.0,0.9,0.0,0.30000000000001137,2.4,27.0,21.1,26.299999999999997,16.1,2016
"Census Tract 4591.02, Allegheny County, Pennsylvania",95.2,1.5,0.0,2.6,0.0,0.20000000000000284,0.0,16.6,20.9,22.0,31.9,2016
