,tract,total,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,year
176,"Census Tract 4571, Allegheny County, Pennsylvania",1382,0.48986975397973953,0.5101302460202605,0.26049204052098407,0.09261939218523878,0.1678726483357453,2013
177,"Census Tract 4572, Allegheny County, Pennsylvania",3704,0.4886609071274298,0.5113390928725702,0.1433585313174946,0.08369330453563716,0.05966522678185745,2013
178,"Census Tract 4580, Allegheny County, Pennsylvania",7267,0.5037842300811889,0.49621576991881106,0.1292142562267786,0.07774872712260905,0.05146552910416953,2013
179,"Census Tract 4591.01, Allegheny County, Pennsylvania",1457,0.4756348661633493,0.5243651338366506,0.10157858613589568,0.05147563486616335,0.050102951269732326,2013
180,"Census Tract 4591.02, Allegheny County, Pennsylvania",5840,0.5047945205479452,0.4952054794520548,0.09982876712328767,0.04212328767123288,0.05770547945205479,2013
181,"Census Tract 4592.01, Allegheny County, Pennsylvania",6037,0.48732814311744244,0.5126718568825576,0.12009276130528408,0.058969686930594664,0.06112307437468942,2013
182,"Census Tract 4592.02, Allegheny County, Pennsylvania",641,0.3993759750390016,0.6006240249609984,0.08580343213728549,0.0374414976599064,0.0483619344773791,2013
183,"Census Tract 4600.01, Allegheny County, Pennsylvania",4442,0.494822152183701,0.5051778478162989,0.1305718144979739,0.06416028815848716,0.06641152633948672,2013
184,"Census Tract 4600.02, Allegheny County, Pennsylvania",3242,0.4919802590993214,0.5080197409006786,0.10734114743985194,0.049352251696483655,0.05798889574336829,2013
185,"Census Tract 4610, Allegheny County, Pennsylvania",1086,0.5405156537753223,0.4594843462246777,0.18047882136279927,0.08011049723756906,0.1003683241252302,2013
186,"Census Tract 4621, Allegheny County, Pennsylvania",2799,0.4565916398713826,0.5434083601286174,0.16863165416220077,0.08467309753483387,0.08395855662736691,2013
187,"Census Tract 4626, Allegheny County, Pennsylvania",3531,0.4746530727839139,0.5253469272160861,0.20702350608892664,0.09345794392523364,0.113565562163693,2013
188,"Census Tract 4639, Allegheny County, Pennsylvania",2487,0.47687977482911137,0.5231202251708886,0.29392842782468837,0.12344189786891838,0.17048652995577002,2013
189,"Census Tract 4643, Allegheny County, Pennsylvania",3320,0.5186746987951807,0.48132530120481926,0.09548192771084338,0.043373493975903614,0.05210843373493976,2013
190,"Census Tract 4644, Allegheny County, Pennsylvania",3600,0.4836111111111111,0.5163888888888889,0.25,0.10916666666666666,0.14083333333333334,2013
191,"Census Tract 4656, Allegheny County, Pennsylvania",2415,0.43850931677018634,0.5614906832298137,0.1308488612836439,0.0505175983436853,0.0803312629399586,2013
192,"Census Tract 4658, Allegheny County, Pennsylvania",3532,0.4912231030577576,0.5087768969422424,0.12400906002265005,0.05634201585503964,0.06766704416761042,2013
193,"Census Tract 4687, Allegheny County, Pennsylvania",1731,0.44714038128249567,0.5528596187175043,0.14500288850375506,0.07394569612940496,0.07105719237435008,2013
194,"Census Tract 4688, Allegheny County, Pennsylvania",2507,0.5396888711607499,0.46031112883925007,0.18667730355005982,0.08097327483047467,0.10570402871958516,2013
195,"Census Tract 4689, Allegheny County, Pennsylvania",3732,0.4740085744908896,0.5259914255091104,0.1680064308681672,0.06966773847802786,0.09833869239013933,2013
196,"Census Tract 4690, Allegheny County, Pennsylvania",4428,0.4643179765130985,0.5356820234869015,0.09349593495934959,0.04065040650406504,0.052845528455284556,2013
197,"Census Tract 4703, Allegheny County, Pennsylvania",3478,0.43617021276595747,0.5638297872340425,0.1371477860839563,0.05577918343875791,0.08136860264519839,2013
198,"Census Tract 4704, Allegheny County, Pennsylvania",2922,0.44421629021218345,0.5557837097878165,0.14202600958247774,0.07152635181382615,0.07049965776865161,2013
199,"Census Tract 4705.01, Allegheny County, Pennsylvania",4060,0.5211822660098522,0.47881773399014776,0.05541871921182266,0.03251231527093596,0.0229064039408867,2013
200,"Census Tract 4705.02, Allegheny County, Pennsylvania",2755,0.48602540834845737,0.5139745916515427,0.11724137931034483,0.05662431941923775,0.06061705989110708,2013
201,"Census Tract 4706, Allegheny County, Pennsylvania",3337,0.505543901708121,0.4944560982918789,0.13485166317051245,0.06562780940964938,0.06922385376086305,2013
202,"Census Tract 4710, Allegheny County, Pennsylvania",1285,0.4785992217898833,0.5214007782101168,0.13151750972762646,0.06381322957198443,0.06770428015564202,2013
203,"Census Tract 4721, Allegheny County, Pennsylvania",2485,0.45995975855130783,0.5400402414486921,0.08933601609657947,0.03983903420523139,0.04949698189134809,2013
204,"Census Tract 4722, Allegheny County, Pennsylvania",2467,0.49371706526145115,0.5062829347385488,0.1021483583299554,0.03526550466153223,0.06688285366842318,2013
205,"Census Tract 4723, Allegheny County, Pennsylvania",1717,0.5090273733255678,0.49097262667443214,0.14618520675596972,0.1019219569015725,0.0442632498543972,2013
206,"Census Tract 4724, Allegheny County, Pennsylvania",1920,0.440625,0.559375,0.09114583333333333,0.025520833333333333,0.065625,2013
207,"Census Tract 4731, Allegheny County, Pennsylvania",4441,0.48344967349696016,0.5165503265030399,0.0968250394055393,0.024544021616752985,0.0722810177887863,2013
208,"Census Tract 4732, Allegheny County, Pennsylvania",3168,0.47285353535353536,0.5271464646464646,0.08933080808080808,0.04640151515151515,0.04292929292929293,2013
209,"Census Tract 4733, Allegheny County, Pennsylvania",5734,0.42779909312870595,0.572200906871294,0.07847924659923265,0.04185559818625741,0.03662364841297523,2013
210,"Census Tract 4734.01, Allegheny County, Pennsylvania",3501,0.5255641245358469,0.4744358754641531,0.07169380177092259,0.03884604398743216,0.03284775778349043,2013
211,"Census Tract 4734.02, Allegheny County, Pennsylvania",3772,0.48939554612937436,0.5106044538706257,0.08722163308589607,0.042682926829268296,0.044538706256627786,2013
212,"Census Tract 4735, Allegheny County, Pennsylvania",3656,0.5079321663019694,0.49206783369803064,0.051148796498905906,0.032275711159737416,0.01887308533916849,2013
213,"Census Tract 4736.01, Allegheny County, Pennsylvania",3823,0.4833900078472404,0.5166099921527596,0.0986136541982736,0.034004708344232276,0.06460894585404132,2013
214,"Census Tract 4736.02, Allegheny County, Pennsylvania",4557,0.4696071977177968,0.5303928022822032,0.15887645380732937,0.05354399824445907,0.10533245556287031,2013
215,"Census Tract 4741.01, Allegheny County, Pennsylvania",3679,0.4827398749660234,0.5172601250339767,0.04376189181842892,0.014134275618374558,0.02962761620005436,2013
216,"Census Tract 4741.02, Allegheny County, Pennsylvania",3714,0.5075390414647281,0.49246095853527194,0.07404415724286484,0.046849757673667204,0.02719439956919763,2013
217,"Census Tract 4742.01, Allegheny County, Pennsylvania",2680,0.47686567164179106,0.5231343283582089,0.057462686567164176,0.03283582089552239,0.024626865671641792,2013
218,"Census Tract 4742.02, Allegheny County, Pennsylvania",4698,0.48637718177948064,0.5136228182205194,0.10302256279267774,0.05661983822903363,0.0464027245636441,2013
219,"Census Tract 4742.03, Allegheny County, Pennsylvania",4436,0.5036068530207394,0.49639314697926057,0.0721370604147881,0.046438232642019836,0.02569882777276826,2013
220,"Census Tract 4751.01, Allegheny County, Pennsylvania",4392,0.49567395264116576,0.5043260473588342,0.14435336976320584,0.04781420765027322,0.0965391621129326,2013
221,"Census Tract 4751.02, Allegheny County, Pennsylvania",1572,0.47391857506361323,0.5260814249363868,0.12086513994910941,0.05979643765903308,0.061068702290076333,2013
222,"Census Tract 4752, Allegheny County, Pennsylvania",4926,0.48599269183922045,0.5140073081607796,0.08790093382054405,0.03227771010962241,0.05562322371092164,2013
223,"Census Tract 4753.01, Allegheny County, Pennsylvania",4364,0.45348304307974335,0.5465169569202566,0.17277726856095327,0.06484876260311641,0.10792850595783685,2013
224,"Census Tract 4753.03, Allegheny County, Pennsylvania",4109,0.48138233146751036,0.5186176685324897,0.06619615478218545,0.03139449987831589,0.03480165490386956,2013
225,"Census Tract 4753.04, Allegheny County, Pennsylvania",5676,0.4591261451726568,0.5408738548273432,0.0708245243128964,0.022727272727272728,0.04809725158562368,2013
226,"Census Tract 4754.01, Allegheny County, Pennsylvania",3975,0.49056603773584906,0.5094339622641509,0.13911949685534591,0.06364779874213837,0.07547169811320754,2013
227,"Census Tract 4754.02, Allegheny County, Pennsylvania",3085,0.49821717990275527,0.5017828200972447,0.05413290113452188,0.027228525121555915,0.026904376012965966,2013
228,"Census Tract 4761, Allegheny County, Pennsylvania",4978,0.4730815588589795,0.5269184411410205,0.17637605464041783,0.04901566894335074,0.1273603856970671,2013
229,"Census Tract 4762, Allegheny County, Pennsylvania",3322,0.4861529199277544,0.5138470800722457,0.11739915713425647,0.052980132450331126,0.06441902468392535,2013
230,"Census Tract 4771, Allegheny County, Pennsylvania",3665,0.45457025920873123,0.5454297407912687,0.13287858117326057,0.06439290586630286,0.0684856753069577,2013
231,"Census Tract 4772, Allegheny County, Pennsylvania",4188,0.47349570200573066,0.5265042979942693,0.134909264565425,0.0613658070678128,0.07354345749761222,2013
232,"Census Tract 4773, Allegheny County, Pennsylvania",5795,0.4804141501294219,0.5195858498705781,0.10664365832614323,0.06056945642795513,0.046074201898188095,2013
233,"Census Tract 4781, Allegheny County, Pennsylvania",4441,0.46070704796217066,0.5392929520378293,0.14546273361855439,0.04233280792614276,0.10312992569241163,2013
234,"Census Tract 4782, Allegheny County, Pennsylvania",5197,0.4950933230710025,0.5049066769289975,0.13045988070040407,0.08812776601885704,0.042332114681547045,2013
235,"Census Tract 4790, Allegheny County, Pennsylvania",2019,0.4725111441307578,0.5274888558692422,0.09113422486379395,0.02922238732045567,0.06191183754333829,2013
236,"Census Tract 4801.01, Allegheny County, Pennsylvania",5159,0.43070362473347545,0.5692963752665245,0.16689280868385345,0.065322736964528,0.10157007171932544,2013
237,"Census Tract 4801.02, Allegheny County, Pennsylvania",3045,0.47881773399014776,0.5211822660098522,0.10246305418719212,0.03776683087027915,0.06469622331691297,2013
238,"Census Tract 4802, Allegheny County, Pennsylvania",3343,0.5222853724199821,0.4777146275800179,0.09871373018247083,0.06162129823511816,0.03709243194735268,2013
239,"Census Tract 4803, Allegheny County, Pennsylvania",3406,0.44656488549618323,0.5534351145038168,0.09512624779800352,0.04521432765707575,0.049911920140927775,2013
240,"Census Tract 4804, Allegheny County, Pennsylvania",4749,0.4624131396083386,0.5375868603916614,0.17119393556538218,0.08780795957043588,0.08338597599494631,2013
241,"Census Tract 4810, Allegheny County, Pennsylvania",3402,0.5011757789535567,0.49882422104644325,0.2501469723691946,0.13168724279835392,0.11845972957084068,2013
242,"Census Tract 4825, Allegheny County, Pennsylvania",1780,0.4438202247191011,0.5561797752808989,0.17921348314606741,0.07977528089887641,0.09943820224719101,2013
243,"Census Tract 4838, Allegheny County, Pennsylvania",3164,0.44310998735777496,0.556890012642225,0.23735777496839444,0.0881795195954488,0.14917825537294563,2013
244,"Census Tract 4843, Allegheny County, Pennsylvania",3206,0.4488459139114161,0.5511540860885838,0.169369931378665,0.07891453524641298,0.09045539613225202,2013
245,"Census Tract 4845, Allegheny County, Pennsylvania",5972,0.46567314132618887,0.5343268586738111,0.0927662424648359,0.04002009377093101,0.05274614869390489,2013
246,"Census Tract 4846, Allegheny County, Pennsylvania",2154,0.4391829155060353,0.5608170844939647,0.11931290622098421,0.03203342618384401,0.0872794800371402,2013
247,"Census Tract 4850, Allegheny County, Pennsylvania",1311,0.5530129672006102,0.4469870327993898,0.18230358504958047,0.08237986270022883,0.09992372234935164,2013
248,"Census Tract 4867, Allegheny County, Pennsylvania",2605,0.4575815738963532,0.5424184261036469,0.2836852207293666,0.127063339731286,0.1566218809980806,2013
249,"Census Tract 4868, Allegheny County, Pennsylvania",1714,0.4830805134189031,0.5169194865810969,0.323220536756126,0.16219369894982497,0.16102683780630106,2013
250,"Census Tract 4869, Allegheny County, Pennsylvania",1256,0.42356687898089174,0.5764331210191083,0.23089171974522293,0.10031847133757962,0.1305732484076433,2013
251,"Census Tract 4870, Allegheny County, Pennsylvania",1838,0.485310119695321,0.514689880304679,0.17138193688792167,0.07453754080522307,0.09684439608269858,2013
252,"Census Tract 4881, Allegheny County, Pennsylvania",2211,0.47761194029850745,0.5223880597014925,0.1854364540931705,0.09362279511533243,0.09181365897783808,2013
253,"Census Tract 4882, Allegheny County, Pennsylvania",3647,0.48533040855497667,0.5146695914450233,0.1365505895256375,0.05977515766383329,0.07677543186180422,2013
254,"Census Tract 4883, Allegheny County, Pennsylvania",2123,0.48563353744700893,0.514366462552991,0.11540273198304286,0.041921808761187,0.07348092322185587,2013
255,"Census Tract 4884, Allegheny County, Pennsylvania",4358,0.47062872877466727,0.5293712712253327,0.1486920605782469,0.03900871959614502,0.10968334098210188,2013
256,"Census Tract 4885, Allegheny County, Pennsylvania",2973,0.4783047426841574,0.5216952573158425,0.11200807265388496,0.047090480995627314,0.06491759165825765,2013
257,"Census Tract 4886, Allegheny County, Pennsylvania",4911,0.5023416819385054,0.49765831806149463,0.1671757279576461,0.07045408267155366,0.09672164528609245,2013
258,"Census Tract 4890.01, Allegheny County, Pennsylvania",4380,0.4815068493150685,0.5184931506849315,0.16278538812785387,0.05639269406392694,0.10639269406392694,2013
259,"Census Tract 4890.02, Allegheny County, Pennsylvania",3788,0.48970432946145726,0.5102956705385427,0.09239704329461457,0.05385427666314678,0.038542766631467794,2013
260,"Census Tract 4900.02, Allegheny County, Pennsylvania",5033,0.5064573812835287,0.4935426187164713,0.11285515597059408,0.06497119014504271,0.047883965825551364,2013
261,"Census Tract 4900.03, Allegheny County, Pennsylvania",3508,0.5105473204104903,0.48945267958950966,0.0846636259977195,0.04903078677309008,0.03563283922462942,2013
262,"Census Tract 4900.04, Allegheny County, Pennsylvania",4857,0.48548486720197653,0.5145151327980235,0.1190035001029442,0.054354539839407044,0.06464896026353717,2013
263,"Census Tract 4911.01, Allegheny County, Pennsylvania",6210,0.47342995169082125,0.5265700483091788,0.05185185185185185,0.016586151368760065,0.035265700483091786,2013
264,"Census Tract 4912, Allegheny County, Pennsylvania",1963,0.4854814060112073,0.5145185939887926,0.14824248599083037,0.07335710646968925,0.0748853795211411,2013
265,"Census Tract 4927, Allegheny County, Pennsylvania",2107,0.5353583293782629,0.46464167062173706,0.14285714285714285,0.06881822496440437,0.07403891789273849,2013
266,"Census Tract 4928, Allegheny County, Pennsylvania",2519,0.4017467248908297,0.5982532751091703,0.25248114331083765,0.11274315204446209,0.13973799126637554,2013
267,"Census Tract 4929, Allegheny County, Pennsylvania",2133,0.4406938584153774,0.5593061415846226,0.1940928270042194,0.10595405532114392,0.08813877168307548,2013
268,"Census Tract 4940, Allegheny County, Pennsylvania",1352,0.4859467455621302,0.5140532544378699,0.15236686390532544,0.0628698224852071,0.08949704142011834,2013
269,"Census Tract 4950, Allegheny County, Pennsylvania",3372,0.45047449584816135,0.5495255041518387,0.12158956109134045,0.04478054567022539,0.07680901542111507,2013
270,"Census Tract 4961.01, Allegheny County, Pennsylvania",3032,0.4742744063324538,0.5257255936675461,0.1345646437994723,0.06860158311345646,0.06596306068601583,2013
271,"Census Tract 4961.02, Allegheny County, Pennsylvania",4482,0.47657295850066933,0.5234270414993306,0.143462739848282,0.07318161535029005,0.07028112449799197,2013
272,"Census Tract 4962, Allegheny County, Pennsylvania",5764,0.45090215128383065,0.5490978487161693,0.1295975017349063,0.056210964607911175,0.07338653712699514,2013
273,"Census Tract 4970, Allegheny County, Pennsylvania",988,0.5020242914979757,0.4979757085020243,0.17813765182186234,0.10222672064777327,0.07591093117408906,2013
